numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
14	17	19757	100	706,386	34,86	4,93	132,934
10	48	2160	100	695,330	36,27	5,22	22,402
14	34	2964	100	718,589	40,33	5,61	30,189
16	86	9953	100	699,961	21,89	3,13	82,813
20	60	10800	100	692,211	13,76	1,99	111,673
10	60	3240	100	696,488	35,56	5,11	12,281
14	50	5334	100	698,707	22,35	3,20	35,878
18	22	3779	100	700,037	21,12	3,02	34,639
20	84	18144	100	692,785	16,67	2,41	180,764
12	22	1960	100	707,134	47,85	6,77	10,819
14	67	8298	100	699,170	20,19	2,89	56,335
18	43	8818	100	701,778	31,40	4,47	80,364
20	108	27216	100	695,364	21,01	3,02	274,162
12	36	3732	100	698,779	28,34	4,06	20,332
14	84	11854	100	701,335	35,68	5,09	81,189
18	65	15117	100	698,342	25,48	3,65	111,845
10	54	16200	100	688,290	19,71	2,86	78,259
14	42	17640	100	703,773	22,42	3,19	138,121
16	96	46080	100	696,139	19,36	2,78	364,742
20	72	43200	100	693,040	17,18	2,48	433,871
12	14	6739	100	699,331	20,87	2,98	38,043
14	59	32105	100	704,207	23,52	3,34	216,987
18	32	22745	100	701,151	21,63	3,08	203,120
20	96	74880	100	693,040	17,18	2,48	726,702
12	29	16589	100	699,109	18,95	2,71	88,953
14	76	50803	100	693,546	13,01	1,88	323,622
18	54	46656	100	697,451	16,88	2,42	394,946
20	120	115200	100	693,085	17,24	2,49	1100,412
12	43	29549	100	690,314	13,77	2,00	143,774
16	19	17510	100	701,333	29,74	4,24	133,346
18	76	77566	100	696,695	17,00	2,44	666,341
10	18	11880	100	689,927	17,70	2,57	44,592
12	58	45619	100	693,686	16,24	2,34	226,546
16	38	40550	100	696,101	15,79	2,27	299,194
18	97	115474	100	695,386	16,48	2,37	956,788
10	30	22500	100	689,927	17,70	2,57	85,223
12	72	64800	100	693,686	16,24	2,34	315,500
16	58	69120	100	697,899	28,28	4,05	501,420
20	24	36000	100	699,368	22,51	3,22	366,312
10	42	35280	100	691,669	22,59	3,27	134,262
14	25	29635	100	711,533	34,58	4,86	200,627
10	54	2430	100	697,767	42,43	6,08	22,982
14	42	3704	100	714,468	36,31	5,08	32,336
16	96	11059	100	697,644	21,70	3,11	93,352
20	72	12960	100	693,572	18,96	2,73	134,398
