numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
15	18	11250	100	717,797	34,38	4,79	109,215
20	10	2000	100	716,156	44,54	6,22	29,794
20	20	3000	100	708,291	34,33	4,85	39,076
20	12	6000	100	708,674	31,97	4,51	71,916
20	4	10000	100	709,096	27,16	3,83	123,412
20	14	12000	100	702,408	24,00	3,42	142,395
20	6	16000	100	709,876	26,18	3,69	198,060
20	16	18000	100	694,991	16,69	2,40	199,569
25	8	1562	100	739,978	43,01	5,81	28,140
25	18	3125	100	721,038	45,19	6,27	55,063
25	10	6250	100	724,446	48,31	6,67	115,280
25	20	9375	100	714,279	37,58	5,26	164,376
25	12	15625	100	711,494	33,37	4,69	271,228
25	4	21875	100	725,103	28,41	3,92	418,320
25	14	25000	100	709,348	28,57	4,03	431,500
25	6	31250	100	715,080	32,53	4,55	521,173
10	14	250	100	717,932	54,72	7,62	11,905
10	6	750	100	691,669	22,59	3,27	8,767
10	16	1000	100	691,669	22,59	3,27	6,617
10	8	2000	100	702,284	36,57	5,21	10,039
10	18	2500	100	696,638	40,65	5,83	10,669
10	10	3500	100	696,938	35,57	5,10	15,981
10	20	4000	100	693,605	20,75	2,99	16,998
10	12	5000	100	685,881	13,64	1,99	20,873
15	4	1125	100	718,040	32,86	4,58	9,801
15	14	1688	100	707,442	35,00	4,95	12,915
15	6	3375	100	745,269	35,84	4,81	35,178
15	16	4500	100	710,952	40,77	5,73	36,109
15	8	6750	100	741,072	30,26	4,08	69,411
15	18	7875	100	717,797	34,38	4,79	68,405
15	10	10125	100	733,327	29,72	4,05	114,086
15	20	11250	100	701,067	17,70	2,52	99,134
20	12	2000	100	714,837	39,99	5,59	27,112
20	4	4000	100	709,946	29,29	4,13	51,264
20	14	6000	100	704,707	26,11	3,71	71,512
20	6	10000	100	712,148	32,92	4,62	123,592
20	16	12000	100	697,399	20,71	2,97	134,720
20	8	16000	100	707,476	28,50	4,03	188,714
20	18	18000	100	700,304	23,87	3,41	213,834
25	10	1562	100	734,953	51,13	6,96	28,609
25	20	3125	100	726,362	45,17	6,22	59,234
25	12	6250	100	715,159	37,85	5,29	114,625
25	4	12500	100	726,374	27,89	3,84	245,644
25	14	15625	100	711,265	30,71	4,32	278,006
25	6	21875	100	720,300	37,23	5,17	384,156
25	16	25000	100	715,874	37,30	5,21	420,805
25	8	31250	100	718,426	24,43	3,40	523,962
10	16	250	100	710,292	39,74	5,59	10,725
10	8	750	100	705,350	37,61	5,33	6,796
10	18	1000	100	696,638	40,65	5,83	7,205
10	10	2000	100	699,346	42,50	6,08	10,361
10	20	2500	100	694,512	23,34	3,36	11,214
10	12	3500	100	685,881	13,64	1,99	15,321
10	4	4500	100	696,239	21,11	3,03	19,629
10	14	5000	100	705,591	44,76	6,34	23,025
15	6	1125	100	758,687	33,81	4,46	13,703
15	16	1688	100	714,146	45,25	6,34	14,140
15	8	3375	100	742,755	30,16	4,06	36,218
15	18	4500	100	721,314	39,25	5,44	40,494
15	10	6750	100	736,101	36,49	4,96	71,853
15	20	7875	100	701,067	17,70	2,52	59,825
15	12	10125	100	727,104	30,44	4,19	101,883
20	4	1000	100	721,541	41,77	5,79	15,001
20	14	2000	100	713,698	31,22	4,37	27,534
20	6	4000	100	714,527	33,00	4,62	54,788
20	16	6000	100	699,625	22,34	3,19	72,884
20	8	10000	100	707,476	28,50	4,03	120,433
20	18	12000	100	704,679	29,04	4,12	145,588
