numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
22	42	40	0	768,486	43,63	5,68	29,472
18	48	40	0	747,098	44,11	5,90	24,791
14	54	40	0	743,550	29,33	3,94	20,640
10	60	40	0	688,290	19,71	2,86	10,138
38	60	40	0	804,763	33,68	4,19	96,017
34	66	40	0	795,922	39,14	4,92	88,523
30	72	40	0	796,572	34,37	4,31	82,198
26	76	40	0	765,559	44,71	5,84	65,714
22	82	40	0	749,022	50,38	6,73	54,883
18	90	40	0	743,235	26,56	3,57	46,645
14	96	40	0	729,342	27,72	3,80	36,005
10	102	40	0	689,927	17,70	2,57	17,339
38	102	40	0	810,378	35,96	4,44	163,067
34	2	45	0	833,553	23,80	2,85	4,967
30	3	45	0	786,761	41,91	5,33	4,082
26	4	45	0	825,885	23,41	2,84	4,985
22	5	45	0	722,264	47,63	6,59	2,951
18	6	45	0	738,888	48,87	6,61	2,955
14	7	45	0	792,006	30,79	3,89	3,390
10	8	45	0	695,360	25,49	3,67	1,557
38	8	45	0	840,965	122,90	14,61	16,707
34	9	45	0	822,019	31,15	3,79	15,858
30	10	45	0	814,894	30,53	3,75	14,230
26	12	45	0	801,648	39,48	4,92	12,894
22	14	45	0	723,567	54,92	7,59	8,479
18	16	45	0	774,204	40,33	5,21	10,057
14	18	45	0	758,794	37,05	4,88	7,985
10	20	45	0	688,290	19,71	2,86	3,694
38	20	45	0	820,298	32,61	3,98	38,678
34	24	45	0	811,294	32,66	4,03	37,968
30	28	45	0	803,710	32,81	4,08	36,836
26	32	45	0	761,377	50,32	6,61	29,092
22	36	45	0	775,233	31,31	4,04	29,603
18	42	45	0	731,953	39,96	5,46	22,026
14	48	45	0	740,138	21,49	2,90	20,580
10	54	45	0	685,881	13,64	1,99	10,706
38	54	45	0	816,843	35,98	4,40	97,000
34	60	45	0	801,694	33,79	4,22	91,915
30	66	45	0	775,857	36,72	4,73	84,383
26	72	45	0	774,288	36,19	4,67	75,371
22	76	45	0	754,766	42,96	5,69	57,775
18	82	45	0	737,506	21,02	2,85	50,181
14	90	45	0	724,873	17,86	2,46	38,745
10	96	45	0	685,881	13,64	1,99	18,755
38	96	45	0	812,140	46,07	5,67	174,495
34	102	45	0	801,606	40,02	4,99	157,015
30	2	50	0	824,336	16,04	1,95	4,087
26	3	50	0	814,665	30,05	3,69	4,503
22	4	50	0	781,364	38,50	4,93	4,164
18	5	50	0	732,801	46,03	6,28	2,508
14	6	50	0	778,582	38,05	4,89	3,860
10	7	50	0	703,743	45,12	6,41	1,459
38	7	50	0	850,514	121,89	14,33	15,696
34	8	50	0	812,264	35,30	4,35	14,728
30	9	50	0	817,784	28,26	3,46	15,045
26	10	50	0	798,691	33,48	4,19	12,544
22	12	50	0	757,611	45,36	5,99	11,090
18	14	50	0	768,925	36,10	4,70	9,709
14	16	50	0	761,785	41,92	5,50	8,093
10	18	50	0	689,050	21,35	3,10	3,466
38	18	50	0	814,733	30,54	3,75	37,925
34	20	50	0	797,768	39,28	4,92	35,119
30	24	50	0	798,641	35,31	4,42	36,471
26	28	50	0	785,443	35,85	4,56	33,341
22	32	50	0	759,780	34,81	4,58	27,237
18	36	50	0	759,066	37,90	4,99	26,295
14	42	50	0	745,820	35,24	4,72	20,217
10	48	50	0	688,290	19,71	2,86	10,544
38	48	50	0	799,473	37,88	4,74	96,694
34	54	50	0	804,968	34,54	4,29	93,429
30	60	50	0	788,430	42,33	5,37	85,486
26	66	50	0	752,921	57,97	7,70	69,920
