numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
20	5	1000	60	722,790	42,89	5,93	11,556
20	25	2500	60	699,014	22,39	3,20	27,212
20	45	5000	60	699,579	30,06	4,30	54,797
20	15	10000	60	701,123	26,78	3,82	104,963
20	35	15000	60	697,310	21,79	3,12	155,917
20	5	25000	60	705,464	22,71	3,22	277,341
25	25	500	60	823,535	75,32	9,15	10,991
25	45	1000	60	796,860	35,83	4,50	22,121
25	15	5000	60	723,784	40,26	5,56	82,774
25	35	7500	60	717,629	45,33	6,32	122,960
25	5	15000	60	737,863	25,31	3,43	289,428
25	25	20000	60	740,015	26,45	3,57	394,374
25	45	25000	60	731,711	30,50	4,17	397,232
10	50	500	60	696,638	40,65	5,83	15,441
10	20	2500	60	689,927	17,70	2,57	13,156
10	40	5000	60	688,290	19,71	2,86	21,342
10	10	10000	60	685,881	13,64	1,99	37,231
10	30	15000	60	689,050	21,35	3,10	57,804
10	50	20000	60	689,927	17,70	2,57	74,883
15	20	500	60	764,594	55,94	7,32	6,214
15	40	1000	60	764,189	57,72	7,55	11,746
15	10	5000	60	735,291	31,94	4,34	52,607
15	30	7500	60	734,431	25,62	3,49	76,915
15	50	10000	60	715,407	24,91	3,48	92,183
15	20	20000	60	709,917	29,26	4,12	164,876
15	40	25000	60	717,558	30,10	4,19	210,265
20	10	1000	60	715,348	42,66	5,96	11,182
20	30	2500	60	713,635	44,03	6,17	31,462
20	50	5000	60	701,692	29,21	4,16	56,285
20	20	10000	60	701,960	28,40	4,05	105,511
20	40	15000	60	695,139	18,39	2,65	156,095
20	10	25000	60	703,892	27,47	3,90	272,956
25	30	500	60	766,877	56,60	7,38	9,554
25	50	1000	60	752,656	60,74	8,07	18,869
25	20	5000	60	723,483	47,99	6,63	86,619
25	40	7500	60	722,947	44,60	6,17	125,031
25	10	15000	60	731,675	44,57	6,09	256,368
25	30	20000	60	722,445	36,09	5,00	332,592
25	50	25000	60	699,228	21,91	3,13	329,984
