numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
20	32	6000	100	696,004	15,38	2,21	62,623
20	8	10000	100	707,476	28,50	4,03	108,727
20	24	12000	100	700,998	23,90	3,41	128,502
20	40	14000	100	694,797	20,25	2,91	140,508
20	16	18000	100	694,991	16,69	2,40	177,838
20	32	20000	100	695,671	14,76	2,12	196,165
25	10	3125	100	724,575	49,11	6,78	54,238
25	30	4688	100	716,832	29,26	4,08	77,503
25	50	6250	100	719,781	49,67	6,90	100,081
25	20	12500	100	710,283	31,27	4,40	196,721
25	40	15625	100	709,989	30,70	4,32	237,021
25	10	21875	100	713,965	34,35	4,81	340,851
25	30	25000	100	705,173	25,46	3,61	369,530
25	50	28125	100	702,760	31,21	4,44	402,336
10	18	250	100	708,733	51,23	7,23	25,162
10	6	750	100	691,669	22,59	3,27	11,201
10	14	1000	100	707,253	48,65	6,88	5,081
10	2	2000	100	694,602	23,32	3,36	9,068
10	10	2500	100	697,316	36,64	5,25	11,504
10	18	3000	100	696,638	40,65	5,83	12,598
10	6	4000	100	691,669	22,59	3,27	15,770
10	14	4500	100	705,591	44,76	6,34	19,325
15	3	562	100	755,338	45,98	6,09	6,418
15	15	1125	100	734,202	45,18	6,15	11,378
15	27	1688	100	744,762	49,19	6,60	17,618
15	9	3375	100	721,323	34,34	4,76	28,829
15	21	4500	100	708,829	43,78	6,18	34,841
15	3	6750	100	732,135	39,35	5,37	63,644
15	15	7875	100	724,070	38,03	5,25	70,232
15	27	9000	100	713,331	24,66	3,46	84,123
15	9	11250	100	714,669	27,60	3,86	96,442
20	28	1000	100	721,777	42,39	5,87	11,764
20	4	3000	100	711,885	32,26	4,53	35,598
20	20	4000	100	708,291	34,33	4,85	45,783
20	36	6000	100	704,423	35,72	5,07	67,313
20	12	10000	100	708,361	35,76	5,05	105,421
20	28	12000	100	702,293	21,65	3,08	126,737
20	4	16000	100	706,065	21,77	3,08	179,197
20	20	18000	100	701,699	29,27	4,17	191,645
20	36	20000	100	698,713	28,40	4,06	200,445
25	15	3125	100	726,953	53,04	7,30	53,696
25	35	4688	100	723,027	44,01	6,09	76,618
25	5	9375	100	758,856	39,49	5,20	191,246
25	25	12500	100	718,763	38,87	5,41	198,784
25	45	15625	100	709,857	32,56	4,59	248,291
25	15	21875	100	707,097	37,09	5,25	329,848
25	35	25000	100	715,626	35,66	4,98	393,901
25	5	31250	100	748,153	33,53	4,48	560,154
10	20	250	100	713,358	41,61	5,83	26,022
10	8	750	100	705,350	37,61	5,33	8,813
10	16	1000	100	691,669	22,59	3,27	4,717
10	4	2000	100	697,981	24,86	3,56	9,416
10	12	2500	100	685,881	13,64	1,99	9,953
10	20	3000	100	694,512	23,34	3,36	12,952
10	8	4000	100	702,284	36,57	5,21	18,200
10	16	4500	100	691,669	22,59	3,27	18,586
15	6	562	100	772,337	37,93	4,91	6,593
15	18	1125	100	736,766	50,12	6,80	10,959
15	30	1688	100	720,232	45,66	6,34	15,767
15	12	3375	100	734,499	30,38	4,14	32,828
15	24	4500	100	706,685	30,41	4,30	33,455
15	6	6750	100	739,038	36,29	4,91	66,499
15	18	7875	100	717,797	34,38	4,79	66,001
15	30	9000	100	703,825	30,01	4,26	65,990
15	12	11250	100	725,553	30,24	4,17	100,671
20	32	1000	100	715,521	34,32	4,80	12,819
20	8	3000	100	709,497	34,98	4,93	34,747
20	24	4000	100	703,974	31,44	4,47	44,958
20	40	6000	100	700,300	32,68	4,67	62,831
20	16	10000	100	699,625	22,34	3,19	106,523
20	32	12000	100	696,004	15,38	2,21	122,939
20	8	16000	100	707,476	28,50	4,03	173,388
20	24	18000	100	700,998	23,90	3,41	191,367
20	40	20000	100	694,797	20,25	2,91	200,413
25	20	3125	100	726,362	45,17	6,22	52,963
25	40	4688	100	719,671	43,32	6,02	76,432
25	10	9375	100	720,430	40,33	5,60	154,987
25	30	12500	100	709,174	29,05	4,10	199,038
25	50	15625	100	706,836	33,19	4,70	235,682
25	20	21875	100	710,283	31,27	4,40	341,470
25	40	25000	100	706,696	22,86	3,23	371,292
25	10	31250	100	712,069	32,69	4,59	477,484
